system:index,0_cumulative_cost,10_cumulative_cost,11_cumulative_cost,12_cumulative_cost,13_cumulative_cost,14_cumulative_cost,15_cumulative_cost,16_cumulative_cost,17_cumulative_cost,18_cumulative_cost,19_cumulative_cost,1_cumulative_cost,20_cumulative_cost,21_cumulative_cost,22_cumulative_cost,23_cumulative_cost,24_cumulative_cost,25_cumulative_cost,26_cumulative_cost,27_cumulative_cost,28_cumulative_cost,29_cumulative_cost,2_cumulative_cost,30_cumulative_cost,31_cumulative_cost,32_cumulative_cost,33_cumulative_cost,34_cumulative_cost,35_cumulative_cost,36_cumulative_cost,37_cumulative_cost,38_cumulative_cost,39_cumulative_cost,3_cumulative_cost,40_cumulative_cost,41_cumulative_cost,42_cumulative_cost,43_cumulative_cost,44_cumulative_cost,45_cumulative_cost,46_cumulative_cost,47_cumulative_cost,48_cumulative_cost,49_cumulative_cost,4_cumulative_cost,50_cumulative_cost,51_cumulative_cost,52_cumulative_cost,53_cumulative_cost,54_cumulative_cost,55_cumulative_cost,56_cumulative_cost,57_cumulative_cost,58_cumulative_cost,59_cumulative_cost,5_cumulative_cost,60_cumulative_cost,61_cumulative_cost,62_cumulative_cost,63_cumulative_cost,64_cumulative_cost,65_cumulative_cost,66_cumulative_cost,67_cumulative_cost,68_cumulative_cost,69_cumulative_cost,6_cumulative_cost,70_cumulative_cost,71_cumulative_cost,72_cumulative_cost,73_cumulative_cost,74_cumulative_cost,75_cumulative_cost,76_cumulative_cost,77_cumulative_cost,78_cumulative_cost,79_cumulative_cost,7_cumulative_cost,80_cumulative_cost,81_cumulative_cost,82_cumulative_cost,83_cumulative_cost,8_cumulative_cost,9_cumulative_cost,.geo
784,,,14.55350682132299,0.0,45.000000000053305,,45.000000000053305,0.0,14.55350682132299,,14.55350682132299,43.66052046396897,0.0,0.0,72.76753410661496,14.55350682132299,0.0,101.87454774926094,,15.000000000017767,0.0,79.11389716045693,45.000000000053305,0.0,14.55350682132299,0.0,,,0.0,0.0,,43.66052046396897,,0.0,0.0,,,72.76753410661496,0.0,,,45.000000000053305,0.0,72.76753410661496,,,0.0,0.0,,,20.89986987516496,0.0,,,43.66052046396897,0.0,0.0,20.89986987516496,,0.0,0.0,0.0,50.00688351781094,0.0,0.0,50.00688351781094,20.89986987516496,72.76753410661496,14.55350682132299,0.0,45.000000000053305,20.89986987516496,14.55350682132299,0.0,43.66052046396897,,43.66052046396897,43.66052046396897,0.0,15.000000000017767,0.0,91.80663516574315,0.0,43.66052046396897,"{""type"":""Point"",""coordinates"":[105.58566483173735,14.014612737314511]}"
785,50.01869497505966,20.902920418242573,50.01869497505966,0.0,20.902920418242573,0.0,206.32017055454796,91.82454765335277,43.67366183522562,166.481793202328,0.0,14.557887278408542,62.70874941270256,0.0,,305.71563284657935,62.70874941270256,0.0,272.70885598315016,80.90294410168063,45.000000000053305,50.902932260086075,137.3660186455109,50.01869497505966,15.000000000017767,62.70877309653569,,446.4309621532567,50.902932260086075,20.902920418242573,14.557887278408542,134.5144955118408,14.557887278408542,0.0,20.902920418242573,62.70874941270256,,140.90287304880394,104.5145547228633,14.557887278408542,,14.557887278408542,50.01869497505966,,,,0.0,108.25024408869383,134.5146612995164,670.4024419734413,131.02098550567686,15.000000000017767,80.90289673401439,,0.0,43.67366183522562,0.0,43.67366183522562,182.7088204615608,45.000000000053305,45.000000000053305,20.902920418242573,179.1717116130988,50.01869497505966,14.557887278408542,20.902920418242573,134.5146612995164,,50.902932260086075,20.902920418242573,15.000000000017767,,140.90296778413642,50.01869497505966,20.902920418242573,,15.000000000017767,62.70874941270256,45.000000000053305,50.902932260086075,275.4730098668535,170.9029796251112,0.0,20.902920418242573,"{""type"":""Point"",""coordinates"":[104.4801518178226,13.945513727236607]}"
786,,,0.0,79.11846848361633,92.7015955343999,0.0,0.0,72.7724009893638,20.90054769212528,,0.0,,92.7015955343999,170.90060711611318,0.0,0.0,101.88136138510933,92.7015955343999,0.0,0.0,14.554480197872762,72.7724009893638,0.0,0.0,0.0,62.70163119092723,,,0.0,0.0,,0.0,0.0,0.0,0.0,14.554480197872762,,0.0,50.0095080878708,,,0.0,0.0,91.81061535732115,,,0.0,20.90054769212528,20.90054769212528,,0.0,62.70165496157563,,,0.0,80.90057146232212,0.0,92.7015955343999,0.0,0.0,92.7015955343999,72.7724009893638,0.0,0.0,0.0,92.7015955343999,0.0,,0.0,15.000000000017767,45.000000000009045,,0.0,62.70163119092723,91.81055745114102,,0.0,0.0,80.90052392108208,122.70167873131338,,14.554480197872762,14.554480197872762,14.554480197872762,"{""type"":""Point"",""coordinates"":[105.36693298512932,13.999255183413181]}"
787,75.00000000000033,,0.0,0.0,14.548297813625535,,0.0,20.89624294635633,50.89625490987716,,0.0,14.548297813625535,0.0,49.9928385736074,14.548297813625535,,0.0,14.99999999997351,74.99999999991181,0.0,0.0,0.0,14.548297813625535,,0.0,14.548297813625535,,0.0,0.0,20.89624294635633,,14.548297813625535,0.0,0.0,0.0,,,0.0,49.9928385736074,,,62.68871687531015,14.548297813625535,0.0,,,0.0,0.0,20.89624294635633,,0.0,0.0,,,14.548297813625535,0.0,0.0,44.999999999964786,149.9784006531715,0.0,49.9928385736074,140.8962907992773,43.6448934408766,49.9928385736074,14.548297813625535,,43.6448934408766,,14.548297813625535,0.0,0.0,14.548297813625535,14.99999999997351,0.0,152.68860919890383,20.89624294635633,14.99999999997351,0.0,0.0,,137.28262545536063,0.0,0.0,0.0,"{""type"":""Point"",""coordinates"":[104.62963677371911,14.096498970100596]}"
788,14.558635107348213,,0.0,14.558635107348213,0.0,,0.0,0.0,62.710311924477935,,0.0,0.0,0.0,50.02071146702244,0.0,0.0,14.558635107348213,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,92.71027642682768,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.558635107348213,,,0.0,0.0,14.558635107348213,20.903441252326015,0.0,0.0,0.0,14.558635107348213,0.0,0.0,0.0,20.903441252326015,0.0,,14.558635107348213,0.0,0.0,0.0,0.0,0.0,14.558635107348213,,0.0,,0.0,50.02071146702244,0.0,0.0,0.0,0.0,"{""type"":""Point"",""coordinates"":[105.46141519661246,13.933505836368777]}"
789,,,0.0,14.55355807774832,20.89990556725726,,110.89994125745308,0.0,43.66067423324496,,20.89990556725726,,0.0,14.55355807774832,224.64971865573375,0.0,14.999999999929253,14.55355807774832,50.007021722753905,50.007021722753905,0.0,0.0,20.89990556725726,14.55355807774832,0.0,14.55355807774832,,,0.0,0.0,,179.12803274536503,50.899917464130546,0.0,50.007021722753905,14.55355807774832,,218.30337116622482,0.0,,,50.007021722753905,0.0,353.77062716742614,,,14.55355807774832,0.0,,152.69976428844484,20.89990556725726,50.899917464130546,,,74.99999999973478,0.0,20.89990556725726,14.55355807774832,182.6997761845318,14.55355807774832,50.007021722753905,0.0,43.66067423324496,0.0,14.55355807774832,14.999999999929253,166.43548634474047,,14.55355807774832,50.007021722753905,188.0989597479026,224.64971865573375,92.69974049555634,50.007021722753905,0.0,,79.11413787825055,218.30337116622482,0.0,14.55355807774832,,80.89988177248426,14.55355807774832,,"{""type"":""Point"",""coordinates"":[105.57263851845852,14.013975745443801]}"
790,0.0,62.717610537005726,0.0,14.999999999929253,14.562128011784885,0.0,14.562128011784885,0.0,20.9058741082378,,0.0,0.0,0.0,0.0,,14.999999999929253,0.0,43.686384035354656,0.0,0.0,0.0,14.999999999929253,,,0.0,0.0,14.562128011784885,,0.0,44.99999999987627,,62.717610537005726,,0.0,62.71763411226722,,,14.562128011784885,74.99999999991181,14.999999999929253,,14.999999999929253,,0.0,,,0.0,14.999999999929253,0.0,43.686384035354656,14.999999999929253,221.02644178540254,,,0.0,44.99999999987627,20.9058741082378,164.99999999988563,62.717610537005726,14.562128011784885,14.999999999929253,259.9641908215835,20.9058741082378,62.71763411226722,0.0,0.0,50.905862320388636,,,14.999999999929253,0.0,20.9058741082378,14.999999999929253,204.58932163672145,266.3412719903222,79.15438615537734,14.562128011784885,14.999999999929253,320.905756221268,62.71763411226722,50.90588589565013,14.999999999929253,0.0,44.99999999987627,"{""type"":""Point"",""coordinates"":[104.65666011228664,13.878071723406554]}"
791,120.91292050365182,,50.89977468653811,20.89978658587269,290.8996794839811,0.0,62.69934785824795,50.00656100932889,583.4946090770452,182.69920506141048,50.89977468653811,,50.00656100932889,104.49888533169774,,20.89978658587269,50.00656100932889,272.6994549445843,554.4979927544405,50.00656100932889,50.00656100932889,20.89978658587269,,398.09713915668783,20.89978658587269,50.00656100932889,,,50.00656100932889,62.69934785824795,,509.3685524104837,50.00656100932889,50.00656100932889,50.00656100932889,50.00656100932889,,80.89976278692976,0.0,,,20.89978658587269,108.2201098562413,426.201448050214,,,170.8997270870115,497.1071935614334,92.69938355567929,,15.000000000017767,455.3079148597765,,,15.000000000017767,14.5533872117281,0.0,626.2970660664638,200.89985797738183,80.89976278692976,541.6954048336142,92.69938355567929,50.89979848502957,14.5533872117281,162.71229747033922,176.29831570856558,553.4947876037583,,43.6601616351843,146.29839900585156,0.0,62.699371656739416,75.00000000008885,404.5369761542315,14.5533872117281,,72.76693605864051,20.89978658587269,20.89978658587269,92.6993121599879,289.2068652687841,137.32688427969748,50.00656100932889,,"{""type"":""Point"",""coordinates"":[105.26081592229444,14.01649347876913]}"
792,,,20.898953108157784,0.0,15.000000000017767,,290.8990603291039,14.552190248084475,72.76095124042237,,50.003333604326734,195.52523608517146,0.0,14.552190248084475,105.00000000008012,342.58926089982896,0.0,20.898953108157784,466.4396206417931,0.0,14.552190248084475,14.552190248084475,411.94943719277916,254.4948727650176,14.552190248084475,0.0,,,43.65657074425343,0.0,,535.283036796104,14.552190248084475,0.0,0.0,,,486.5690410468611,14.552190248084475,,,14.552190248084475,0.0,314.49430084516933,,467.9835871364057,15.000000000017767,72.76095124042237,278.09006562942653,14.552190248084475,14.552190248084475,14.552190248084475,,,14.552190248084475,74.99999999995606,0.0,104.4948131977171,50.003333604326734,80.89897693651183,14.552190248084475,218.2828537212671,,108.21209459666463,0.0,14.552190248084475,505.28302488463567,,0.0,15.000000000017767,0.0,,14.552190248084475,134.4946583089643,140.8989054487696,,14.552190248084475,15.000000000017767,14.552190248084475,0.0,,104.99999999994733,14.552190248084475,164.49459873434833,"{""type"":""Point"",""coordinates"":[105.15934639866886,14.035487005188063]}"
793,,,0.0,0.0,20.902576911338535,0.0,182.707576701001,20.902576911338535,134.5129437966071,104.99999999994733,0.0,,0.0,14.557394050237486,220.97208435079972,0.0,15.000000000017767,,170.90251766755134,79.13215311228848,20.902576911338535,0.0,62.70774258212168,170.90263614963433,182.707576701001,62.707718885660604,,,14.557394050237486,0.0,,0.0,0.0,0.0,92.70768334044573,14.557394050237486,,170.90251766755134,0.0,,,72.78697025118743,0.0,,,,20.902576911338535,14.557394050237486,14.557394050237486,254.99999999994796,182.707576701001,20.902576911338535,,,150.05198111089186,14.557394050237486,137.3617293132384,43.67218215071246,236.31818055270332,162.74227726115748,80.9025532144257,0.0,104.5129319488998,91.8224729607377,0.0,43.67218215071246,170.90263614963433,,152.7076122481068,14.557394050237486,15.000000000017767,,72.78697025118743,43.67218215071246,14.557394050237486,14.557394050237486,110.90261245511186,20.902576911338535,110.9025413656469,43.67218215071246,0.0,195.0000000000097,72.78697025118743,0.0,"{""type"":""Point"",""coordinates"":[105.32760322926119,13.953147958649385]}"
794,,,75.00000000004458,14.550837493924444,62.69402164391717,,75.00000000004458,20.89801119186059,0.0,,14.550837493924444,0.0,14.550837493924444,14.550837493924444,80.89803505457837,162.69322111609725,0.0,15.000000000017767,45.000000000053305,79.10136116755837,14.550837493924444,14.550837493924444,,,49.99968617970948,50.89799926023153,,,14.550837493924444,0.0,,43.65251248177333,,14.550837493924444,0.0,,,162.69322111609725,0.0,,,45.000000000053305,43.65251248177333,0.0,,,75.00000000004458,15.000000000017767,0.0,120.89739548272723,15.000000000017767,14.550837493924444,,,50.89802312334382,20.89801119186059,50.89799926023153,20.89801119186059,20.89801119186059,15.000000000017767,49.99968617970948,43.65251248177333,0.0,75.00000000004458,49.99968617970948,49.99968617970948,50.89802312334382,,0.0,20.89801119186059,14.550837493924444,,43.65251248177333,14.550837493924444,20.89801119186059,,20.89801119186059,,62.69402164391717,45.000000000053305,,45.000000000053305,0.0,,"{""type"":""Point"",""coordinates"":[104.83856722427431,14.056712822348027]}"
795,0.0,,20.899000763829306,0.0,20.899000763829306,,137.31707026880053,20.899000763829306,101.86581081684983,,20.899000763829306,91.80147353482702,0.0,80.89897693633318,218.09070902638263,20.899000763829306,14.552258688121404,0.0,,15.000000000017767,0.0,0.0,,0.0,0.0,14.552258688121404,,,15.000000000017767,0.0,,218.28388032182102,62.69699037782868,0.0,45.000000000053305,0.0,,200.8989292786557,14.552258688121404,,,14.552258688121404,0.0,,,0.0,75.00000000008885,0.0,0.0,250.01720084981082,80.89897693633318,0.0,,,91.80147353482702,14.552258688121404,14.552258688121404,15.000000000017767,591.8340135882827,14.552258688121404,122.69691889476425,0.0,,0.0,14.552258688121404,0.0,204.5021473191546,0.0,0.0,,,,20.899000763829306,20.899000763829306,20.899000763829306,,20.899000763829306,14.552258688121404,62.69699037782868,50.89898885020561,50.00351814007212,20.899000763829306,0.0,0.0,"{""type"":""Point"",""coordinates"":[105.04486471374125,14.034419024487956]}"
796,74.99999999995606,,0.0,0.0,14.546095648370953,,0.0,14.546095648370953,0.0,,0.0,,0.0,49.986901120333364,,0.0,0.0,50.894721814914185,0.0,14.546095648370953,0.0,14.546095648370953,,0.0,0.0,0.0,,,0.0,14.546095648370953,,0.0,0.0,0.0,62.684117479238694,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,15.000000000017767,0.0,0.0,0.0,15.000000000017767,,,0.0,,0.0,20.89470982359146,0.0,14.546095648370953,49.986901120333364,79.07909241707527,20.89470982359146,14.546095648370953,0.0,105.00000000012437,0.0,49.986901120333364,0.0,15.000000000017767,0.0,,72.73047824185477,49.986901120333364,49.986901120333364,43.63828694511286,15.000000000017767,0.0,14.546095648370953,72.73047824185477,50.894721814914185,15.000000000017767,0.0,20.89470982359146,"{""type"":""Point"",""coordinates"":[105.27993893363796,14.131185231297525]}"
797,14.564662787821074,50.03696537840672,14.564662787821074,14.99999999997351,14.99999999997351,,104.99999999994735,0.0,0.0,0.0,80.9076162923676,,44.999999999920526,14.564662787821074,0.0,,74.99999999991181,0.0,0.0,43.69398836346322,20.907639802764567,212.72298993430917,14.99999999997351,43.69398836346322,170.90769857498788,0.0,,,14.99999999997351,14.99999999997351,0.0,359.18626345666394,0.0,0.0,62.72293116317316,0.0,,20.907639802764567,20.907639802764567,50.03696537840672,212.72298993430917,80.9076633122318,44.999999999920526,162.79666814730678,,50.03696537840672,14.564662787821074,14.99999999997351,91.85219947987028,,74.99999999991181,14.99999999997351,,,122.72295467229398,0.0,14.99999999997351,80.9076633122318,104.53824603315493,43.69398836346322,20.907639802764567,43.69398836346322,0.0,,0.0,242.72300168786262,371.87219966042954,,43.69398836346322,0.0,92.7228723877309,,80.9076162923676,0.0,44.999999999920526,14.564662787821074,92.72294291781392,14.564662787821074,0.0,62.722907653228546,43.69398836346322,20.907639802764567,14.99999999997351,0.0,"{""type"":""Point"",""coordinates"":[104.40623268313558,13.837703806428516]}"
798,,,14.547472619823148,0.0,72.73736309911574,,14.547472619823148,0.0,110.89570436286934,,14.547472619823148,,0.0,14.547472619823148,,20.895668441689946,0.0,14.547472619823148,149.97185301795653,14.547472619823148,0.0,91.78196253866393,0.0,137.27544940027514,0.0,14.547472619823148,,,0.0,14.547472619823148,,20.895668441689946,14.547472619823148,0.0,0.0,49.99061368133624,,49.99061368133624,0.0,,,14.547472619823148,0.0,80.89569238940805,,,20.895668441689946,0.0,101.83230833876203,0.0,14.547472619823148,0.0,,,14.547472619823148,134.99999999998286,0.0,120.87690777831023,149.97185301795653,14.547472619823148,0.0,15.000000000017767,14.547472619823148,0.0,14.547472619823148,43.64241785946945,104.99999999999159,,0.0,0.0,43.64241785946945,,0.0,0.0,14.547472619823148,80.89564449321512,62.68699335090528,14.547472619823148,14.547472619823148,104.47839010399235,14.547472619823148,20.895668441689946,0.0,49.99061368133624,"{""type"":""Point"",""coordinates"":[105.31155704946862,14.109604549965953]}"
799,0.0,,0.0,0.0,50.03140751727921,0.0,0.0,20.906204076103272,0.0,20.906204076103272,0.0,20.906204076103272,0.0,0.0,72.81300860293985,14.56260172058797,0.0,0.0,14.56260172058797,0.0,14.56260172058797,0.0,14.56260172058797,,14.56260172058797,0.0,72.81300860293985,,0.0,0.0,,50.03140751727921,14.56260172058797,0.0,0.0,43.68780516176391,,14.56260172058797,0.0,,,14.56260172058797,0.0,,,,43.68780516176391,0.0,20.906204076103272,43.68780516176391,14.99999999997351,0.0,,,20.906204076103272,50.03140751727921,0.0,50.03140751727921,43.68780516176391,50.03140751727921,20.906204076103272,14.56260172058797,20.906204076103272,43.68780516176391,14.56260172058797,14.56260172058797,20.906204076103272,,50.03140751727921,0.0,14.56260172058797,,14.56260172058797,0.0,20.906204076103272,0.0,43.68780516176391,0.0,43.68780516176391,,,43.68780516176391,0.0,0.0,"{""type"":""Point"",""coordinates"":[104.3965219488626,13.870540686557804]}"
800,,,140.89942951126096,0.0,14.552806026426117,44.99999999978776,170.89932235070594,0.0,0.0,,20.899381886569323,179.1206057776796,0.0,14.552806026426117,,91.8037696191229,0.0,14.552806026426117,170.89944141683918,92.69809803254842,0.0,43.65841807927835,,50.00499393942155,150.01499372482738,0.0,,,0.0,0.0,,14.552806026426117,14.552806026426117,0.0,0.0,50.00499393942155,,179.1206057776796,0.0,,,122.69806231151762,0.0,262.7182285751193,,,0.0,0.0,72.76403013213059,,120.90938167197514,0.0,,,50.89939379299052,14.552806026426117,14.552806026426117,50.00499393942155,342.59692375080436,108.21621804512603,14.552806026426117,0.0,50.00499393942155,0.0,0.0,,162.70818116452133,,140.89933425825444,0.0,,0.0,44.99999999978776,14.552806026426117,79.11060599227379,,14.552806026426117,0.0,0.0,79.11060599227379,14.552806026426117,0.0,0.0,162.70818116452133,"{""type"":""Point"",""coordinates"":[105.41232939083666,14.025629970098958]}"
801,,,20.8993223508823,0.0,0.0,,50.004763404098135,0.0,0.0,,20.8993223508823,133.6019367717489,0.0,0.0,133.6019367717489,20.8993223508823,0.0,14.552720526607917,,14.552720526607917,0.0,50.004763404098135,,0.0,50.004763404098135,0.0,,,0.0,0.0,,134.49650458302565,14.552720526607917,0.0,0.0,0.0,,45.000000000053305,0.0,,,14.552720526607917,0.0,,,,0.0,0.0,0.0,0.0,50.004763404098135,0.0,,,15.000000000017767,0.0,0.0,20.8993223508823,146.2951492847547,45.000000000053305,0.0,14.552720526607917,14.552720526607917,0.0,0.0,0.0,133.6019367717489,,120.90876884752772,0.0,20.8993223508823,,20.8993223508823,14.552720526607917,0.0,,50.004763404098135,20.8993223508823,0.0,0.0,91.8033619961709,14.552720526607917,14.552720526607917,14.552720526607917,"{""type"":""Point"",""coordinates"":[105.43073400492929,14.026948994949654]}"
802,105.00000000008012,80.89141604860848,14.54139854085315,20.89144014960336,122.6742360947938,15.000000000017767,0.0,104.45715254610144,50.89145219984707,72.70699270426574,14.54139854085315,110.89140399775448,20.89144014960336,0.0,371.5361211343266,0.0,80.89146424984247,49.97423723130966,284.45732124404014,14.54139854085315,92.67434454901365,0.0,14.54139854085315,49.97423723130966,15.000000000017767,0.0,,,0.0,20.89144014960336,,20.89144014960336,0.0,15.000000000017767,246.1880856890733,133.5400460303075,,43.62419562255945,0.0,164.45727304786072,,104.4572489486012,182.6741637885154,,,,49.97423723130966,0.0,,0.0,110.8914762995646,230.8915244965852,162.62260820666393,,49.97423723130966,14.54139854085315,200.8913678438434,287.97078827503253,104.99999999999159,170.8913798953152,195.00000000005394,212.674127634437,49.97423723130966,72.70699270426574,230.8915244965852,230.89135579215508,80.89146424984247,79.05703431301596,152.67419994197596,324.41917050522477,92.67434454901365,,242.67440479575637,260.89153654528144,333.43606141792094,,152.67436864827317,0.0,276.2865722762098,331.58797478811044,272.67419993854026,50.89142809921418,0.0,75.00000000008885,"{""type"":""Point"",""coordinates"":[104.52691273936541,14.204269693541496]}"
